id,name,state_id,country_id
11114,Rockholds,24,1
11115,Siler,24,1
11116,Williamsburg,24,1
11117,Woodbine,24,1
11118,Ages Brookside,24,1
11119,Asher,24,1
11120,Baxter,24,1
11121,Benham,24,1
11122,Big Laurel,24,1
11123,Bledsoe,24,1
11124,Calvin,24,1
11125,Cawood,24,1
11126,Chappell,24,1
11127,Coalgood,24,1
11128,Coldiron,24,1
11129,Cranks,24,1
11130,Cumberland,24,1
11131,Dayhoit,24,1
11132,Eolia,24,1
11133,Essie,24,1
11134,Evarts,24,1
11135,Grays Knob,24,1
11136,Gulston,24,1
11137,Harlan,24,1
11138,Helton,24,1
11139,Holmes Mill,24,1
11140,Hoskinston,24,1
11141,Hulen,24,1
11142,Kenvir,24,1
11143,Lejunior,24,1
11144,Loyall,24,1
11145,Lynch,24,1
11146,Miracle,24,1
11147,Mozelle,24,1
11148,Partridge,24,1
11149,Pathfork,24,1
11150,Putney,24,1
11151,Stinnett,24,1
11152,Totz,24,1
11153,Wallins Creek,24,1
11154,Warbranch,24,1
11155,Arjay,24,1
11156,Artemus,24,1
11157,Barbourville,24,1
11158,Beverly,24,1
11159,Big Creek,24,1
11160,Bimble,24,1
11161,Bryants Store,24,1
11162,Cannon,24,1
11163,Closplint,24,1
11164,Flat Lick,24,1
11165,Fourmile,24,1
11166,Frakes,24,1
11167,Garrard,24,1
11168,Girdler,24,1
11169,Green Road,24,1
11170,Heidrick,24,1
11171,Hinkle,24,1
11172,Kettle Island,24,1
11173,Manchester,24,1
11174,Mary Alice,24,1
11175,Middlesboro,24,1
11176,Oneida,24,1
11177,Pineville,24,1
11178,Roark,24,1
11179,Saul,24,1
11180,Scalf,24,1
11181,Sextons Creek,24,1
11182,Stoney Fork,24,1
11183,Trosper,24,1
11184,Walker,24,1
11185,Alexandria,24,1
11186,Augusta,24,1
11187,Berry,24,1
11188,Brooksville,24,1
11189,Burlington,24,1
11190,Butler,24,1
11191,California,24,1
11192,Carrollton,24,1
11193,Corinth,24,1
11194,Covington,24,1
11195,Latonia,24,1
11196,Ft Mitchell,24,1
11197,Erlanger,24,1
11198,Crittenden,24,1
11199,Cynthiana,24,1
11200,De Mossville,24,1
11201,Dover,24,1
11202,Dry Ridge,24,1
11203,Ewing,24,1
11204,Falmouth,24,1
11205,Flemingsburg,24,1
11206,Florence,24,1
11207,Foster,24,1
11208,Germantown,24,1
11209,Ghent,24,1
11210,Glencoe,24,1
11211,Hebron,24,1
11212,Hillsboro,24,1
11213,Independence,24,1
11214,Jonesville,24,1
11215,Mayslick,24,1
11216,Maysville,24,1
11217,Melbourne,24,1
11218,Morning View,24,1
11219,Mount Olivet,24,1
11220,Newport,24,1
11221,Bellevue,24,1
11222,Dayton,24,1
11223,Fort Thomas,24,1
11224,Petersburg,24,1
11225,Sanders,24,1
11226,Silver Grove,24,1
11227,Sparta,24,1
11228,Union,24,1
11229,Verona,24,1
11230,Wallingford,24,1
11231,Walton,24,1
11232,Warsaw,24,1
11233,Williamstown,24,1
11234,Worthville,24,1
11235,Ashland,24,1
11236,Argillite,24,1
11237,Blaine,24,1
11238,Catlettsburg,24,1
11239,Denton,24,1
11240,Emerson,24,1
11241,Flatwoods,24,1
11242,Garrison,24,1
11243,Grahn,24,1
11244,Grayson,24,1
11245,Greenup,24,1
11246,Hitchins,24,1
11247,Isonville,24,1
11248,Martha,24,1
11249,Olive Hill,24,1
11250,Quincy,24,1
11251,Rush,24,1
11252,Russell,24,1
11253,Sandy Hook,24,1
11254,South Portsmouth,24,1
11255,South Shore,24,1
11256,Vanceburg,24,1
11257,Webbville,24,1
11258,Willard,24,1
11259,Worthington,24,1
11260,Tollesboro,24,1
11261,Adams,24,1
11262,Beauty,24,1
11263,Boons Camp,24,1
11264,Debord,24,1
11265,East Point,24,1
11266,Flatgap,24,1
11267,Hagerhill,24,1
11268,Inez,24,1
11269,Keaton,24,1
11270,Louisa,24,1
11271,Lovely,24,1
11272,Lowmansville,24,1
11273,Meally,24,1
11274,Oil Springs,24,1
11275,Paintsville,24,1
11276,Pilgrim,24,1
11277,River,24,1
11278,Sitka,24,1
11279,Staffordsville,24,1
11280,Stambaugh,24,1
11281,Thelma,24,1
11282,Tomahawk,24,1
11283,Tutor Key,24,1
11284,Ulysses,24,1
11285,Van Lear,24,1
11286,Warfield,24,1
11287,West Van Lear,24,1
11288,Williamsport,24,1
11289,Wittensville,24,1
11290,Campton,24,1
11291,Bays,24,1
11292,Beattyville,24,1
11293,Booneville,24,1
11294,Clayhole,24,1
11295,Hazel Green,24,1
11296,Jackson,24,1
11297,Lost Creek,24,1
11298,Mistletoe,24,1
11299,Mize,24,1
11300,Pine Ridge,24,1
11301,Ricetown,24,1
11302,Rogers,24,1
11303,Rousseau,24,1
11304,Rowdy,24,1
11305,Vancleve,24,1
11306,Vincent,24,1
11307,Whick,24,1
11308,Zoe,24,1
11309,Cannel City,24,1
11310,Elkfork,24,1
11311,Ezel,24,1
11312,Royalton,24,1
11313,Salyersville,24,1
11314,West Liberty,24,1
11315,Pikeville,24,1
11316,South Williamson,24,1
11317,Ashcamp,24,1
11318,Belcher,24,1
11319,Belfry,24,1
11320,Burdine,24,1
11321,Canada,24,1
11322,Elkhorn City,24,1
11323,Fedscreek,24,1
11324,Fords Branch,24,1
11325,Forest Hills,24,1
11326,Freeburn,24,1
11327,Hardy,24,1
11328,Hellier,24,1
11329,Huddy,24,1
11330,Jenkins,24,1
11331,Jonancy,24,1
11332,Kimper,24,1
11333,Lick Creek,24,1
11334,McAndrews,24,1
11335,McCarr,24,1
11336,Majestic,24,1
11337,Mouthcard,24,1
11338,Phelps,24,1
11339,Phyllis,24,1
11340,Pinsonfork,24,1
11341,Raccoon,24,1
11342,Ransom,24,1
11343,Regina,24,1
11344,Robinson Creek,24,1
11345,Shelbiana,24,1
11346,Shelby Gap,24,1
11347,Sidney,24,1
11348,Steele,24,1
11349,Stone,24,1
11350,Stopover,24,1
11351,Varney,24,1
11352,Virgie,24,1
11353,Allen,24,1
11354,Auxier,24,1
11355,Banner,24,1
11356,Beaver,24,1
11357,Betsy Layne,24,1
11358,Bevinsville,24,1
11359,Blue River,24,1
11360,Bypro,24,1
11361,Dana,24,1
11362,David,24,1
11363,Drift,24,1
11364,Dwale,24,1
11365,Eastern,24,1
11366,Garrett,24,1
11367,Grethel,24,1
11368,Gunlock,24,1
11369,Harold,24,1
11370,Hi Hat,24,1
11371,Hueysville,24,1
11372,Ivel,24,1
11373,Lackey,24,1
11374,Langley,24,1
11375,McDowell,24,1
11376,Martin,24,1
11377,Melvin,24,1
11378,Minnie,24,1
11379,Prestonsburg,24,1
11380,Printer,24,1
11381,Stanville,24,1
11382,Teaberry,24,1
11383,Tram,24,1
11384,Wayland,24,1
11385,Weeksbury,24,1
11386,Wheelwright,24,1
11387,Hazard,24,1
11388,Ary,24,1
11389,Avawam,24,1
11390,Bear Branch,24,1
11391,Bonnyman,24,1
11392,Buckhorn,24,1
11393,Bulan,24,1
11394,Busy,24,1
11395,Carrie,24,1
11396,Chavies,24,1
11397,Combs,24,1
11398,Cornettsville,24,1
11399,Delphia,24,1
11400,Dwarf,24,1
11401,Emmalena,24,1
11402,Gays Creek,24,1
11403,Happy,24,1
11404,Hyden,24,1
11405,Jeff,24,1
11406,Krypton,24,1
11407,Sassafras,24,1
11408,Scuddy,24,1
11409,Sizerock,24,1
11410,Slemp,24,1
11411,Smilax,24,1
11412,Thousandsticks,24,1
11413,Vest,24,1
11414,Vicco,24,1
11415,Viper,24,1
11416,Wendover,24,1
11417,Wooton,24,1
11418,Yeaddiss,24,1
11419,Yerkes,24,1
11420,Blackey,24,1
11421,Cromona,24,1
11422,Deane,24,1
11423,Ermine,24,1
11424,Garner,24,1
11425,Gordon,24,1
11426,Hallie,24,1
11427,Hindman,24,1
11428,Isom,24,1
11429,Jackhorn,24,1
11430,Jeremiah,24,1
11431,Kite,24,1
11432,Leburn,24,1
11433,Letcher,24,1
11434,Linefork,24,1
11435,Littcarr,24,1
11436,McRoberts,24,1
11437,Mallie,24,1
11438,Mayking,24,1
11439,Millstone,24,1
11440,Mousie,24,1
11441,Neon,24,1
11442,Pine Top,24,1
11443,Pippa Passes,24,1
11444,Premium,24,1
11445,Redfox,24,1
11446,Roxana,24,1
11447,Seco,24,1
11448,Thornton,24,1
11449,Whitesburg,24,1
11450,Dema,24,1
11451,Raven,24,1
11452,Topmost,24,1
11453,Paducah,24,1
11454,Almo,24,1
11455,Arlington,24,1
11456,Bandana,24,1
11457,Bardwell,24,1
11458,Barlow,24,1
11459,Benton,24,1
11460,Boaz,24,1
11461,Burna,24,1
11462,Calvert City,24,1
11463,Clinton,24,1
11464,Columbus,24,1
11465,Cunningham,24,1
11466,Dexter,24,1
11467,Dycusburg,24,1
11468,Eddyville,24,1
11469,Fancy Farm,24,1
11470,Farmington,24,1
11471,Fulton,24,1
11472,Gilbertsville,24,1
11473,Grand Rivers,24,1
11474,Hampton,24,1
11475,Hardin,24,1
11476,Hazel,24,1
11477,Hickman,24,1
11478,Hickory,24,1
11479,Kevil,24,1
11480,Kirksey,24,1
11481,Kuttawa,24,1
11482,La Center,24,1
11483,Ledbetter,24,1
11484,Lovelaceville,24,1
11485,Lowes,24,1
11486,Marion,24,1
11487,Mayfield,24,1
11488,Melber,24,1
11489,Murray,24,1
11490,New Concord,24,1
11491,Salem,24,1
11492,Sedalia,24,1
11493,Smithland,24,1
11494,Symsonia,24,1
11495,Tiline,24,1
11496,Water Valley,24,1
11497,West Paducah,24,1
11498,Wickliffe,24,1
11499,Wingo,24,1
11500,Bowling Green,24,1
11501,Adolphus,24,1
11502,Alvaton,24,1
11503,Austin,24,1
11504,Beaumont,24,1
11505,Cave City,24,1
11506,Edmonton,24,1
11507,Eighty Eight,24,1
11508,Etoile,24,1
11509,Fountain Run,24,1
11510,Franklin,24,1
11511,Gamaliel,24,1
11512,Glasgow,24,1
11513,Hestand,24,1
11514,Holland,24,1
11515,Knob Lick,24,1
11516,Lucas,24,1
11517,Mount Hermon,24,1
11518,Oakland,24,1
11519,Park City,24,1
11520,Rocky Hill,24,1
11521,Scottsville,24,1
11522,Summer Shade,24,1
11523,Tompkinsville,24,1
11524,Woodburn,24,1
11525,Smiths Grove,24,1
11526,Adairville,24,1
11527,Allensville,24,1
11528,Auburn,24,1
11529,Bee Spring,24,1
11530,Brownsville,24,1
11531,Cadiz,24,1
11532,Center,24,1
11533,Cerulean,24,1
11534,Crofton,24,1
11535,Elkton,24,1
11536,Fort Campbell,24,1
11537,Gracey,24,1
11538,Guthrie,24,1
11539,Herndon,24,1
11540,Hopkinsville,24,1
11541,Jetson,24,1
11542,La Fayette,24,1
11543,Lewisburg,24,1
11544,Mammoth Cave,24,1
11545,Morgantown,24,1
11546,Oak Grove,24,1
11547,Olmstead,24,1
11548,Pembroke,24,1
11549,Rochester,24,1
11550,Rockfield,24,1
11551,Roundhill,24,1
11552,Russellville,24,1
11553,Sharon Grove,24,1
11554,Sweeden,24,1
11555,Trenton,24,1
11556,Owensboro,24,1
11557,Beaver Dam,24,1
11558,Beech Creek,24,1
11559,Beech Grove,24,1
11560,Beechmont,24,1
11561,Belton,24,1
11562,Bremen,24,1
11563,Browder,24,1
11564,Calhoun,24,1
11565,Centertown,24,1
11566,Central City,24,1
11567,Cleaton,24,1
11568,Cromwell,24,1
11569,Drakesboro,24,1
11570,Dundee,24,1
11571,Dunmor,24,1
11572,Fordsville,24,1
11573,Graham,24,1
11574,Greenville,24,1
11575,Hartford,24,1
11576,Hawesville,24,1
11577,Horse Branch,24,1
11578,Island,24,1
11579,Lewisport,24,1
11580,Livermore,24,1
11581,McHenry,24,1
11582,Maceo,24,1
11583,Maple Mount,24,1
11584,Olaton,24,1
11585,Philpot,24,1
11586,Powderly,24,1
11587,Reynolds Station,24,1
11588,Rockport,24,1
11589,Rosine,24,1
11590,Rumsey,24,1
11591,Sacramento,24,1
11592,South Carrollton,24,1
11593,Utica,24,1
11594,Whitesville,24,1
11595,Clay,24,1
11596,Corydon,24,1
11597,Dawson Springs,24,1
11598,Dixon,24,1
11599,Earlington,24,1
11600,Fredonia,24,1
11601,Hanson,24,1
11602,Henderson,24,1
11603,Madisonville,24,1
11604,Manitou,24,1
11605,Morganfield,24,1
11606,Mortons Gap,24,1
11607,Nebo,24,1
11608,Nortonville,24,1
11609,Poole,24,1
11610,Princeton,24,1
11611,Providence,24,1
11612,Reed,24,1
11613,Robards,24,1
11614,Saint Charles,24,1
11615,Sebree,24,1
11616,Slaughters,24,1
11617,Spottsville,24,1
11618,Sturgis,24,1
11619,Uniontown,24,1
11620,Waverly,24,1
11621,Wheatcroft,24,1
11622,White Plains,24,1
11623,Somerset,24,1
11624,Bethelridge,24,1
11625,Bronston,24,1
11626,Burnside,24,1
11627,Dunnville,24,1
11628,Ferguson,24,1
11629,Liberty,24,1
11630,Middleburg,24,1
11631,Nancy,24,1
11632,Science Hill,24,1
11633,Windsor,24,1
11634,Yosemite,24,1
11635,Eubank,24,1
11636,Albany,24,1
11637,Alpha,24,1
11638,Jamestown,24,1
11639,Marshes Siding,24,1
11640,Monticello,24,1
11641,Parkers Lake,24,1
11642,Pine Knot,24,1
11643,Revelo,24,1
11644,Russell Springs,24,1
11645,Stearns,24,1
11646,Strunk,24,1
11647,Whitley City,24,1
11648,Elizabethtown,24,1
11649,Big Clifty,24,1
11650,Bonnieville,24,1
11651,Breeding,24,1
11652,Buffalo,24,1
11653,Burkesville,24,1
11654,Campbellsville,24,1
11655,Caneyville,24,1
11656,Canmer,24,1
11657,Cecilia,24,1
11658,Clarkson,24,1
11659,Columbia,24,1
11660,Cub Run,24,1
11661,Eastview,24,1
11662,Elk Horn,24,1
11663,Glendale,24,1
11664,Glens Fork,24,1
11665,Gradyville,24,1
11666,Greensburg,24,1
11667,Hardyville,24,1
11668,Hodgenville,24,1
11669,Horse Cave,24,1
11670,Knifley,24,1
11671,Leitchfield,24,1
11672,Magnolia,24,1
11673,Mannsville,24,1
11674,Marrowbone,24,1
11675,Millwood,24,1
11676,Mount Sherman,24,1
11677,Munfordville,24,1
11678,Sonora,24,1
11679,Summersville,24,1
11680,Upton,24,1
11681,White Mills,24,1
11682,Alexandria,25,1
11683,Amlin,25,1
11684,Ashley,25,1
11685,Blacklick,25,1
11686,Bladensburg,25,1
11687,Brinkhaven,25,1
11688,Broadway,25,1
11689,Buckeye Lake,25,1
11690,Cable,25,1
11691,Catawba,25,1
11692,Centerburg,25,1
11693,Croton,25,1
11694,Danville,25,1
11695,Delaware,25,1
11696,Dublin,25,1
11697,Etna,25,1
11698,Fredericktown,25,1
11699,Galena,25,1
11700,Gambier,25,1
11701,Granville,25,1
11702,Hebron,25,1
11703,Hilliard,25,1
11704,Homer,25,1
11705,Howard,25,1
11706,Irwin,25,1
11707,Jacksontown,25,1
11708,Johnstown,25,1
11709,Kilbourne,25,1
11710,Kirkersville,25,1
11711,Lewis Center,25,1
11712,Magnetic Springs,25,1
11713,Martinsburg,25,1
11714,Marysville,25,1
11715,Mechanicsburg,25,1
11716,Milford Center,25,1
11717,Millersport,25,1
11718,Mingo,25,1
11719,Mount Vernon,25,1
11720,New Albany,25,1
11721,Newark,25,1
11722,Heath,25,1
11723,North Lewisburg,25,1
11724,Ostrander,25,1
11725,Pataskala,25,1
11726,Plain City,25,1
11727,Powell,25,1
11728,Radnor,25,1
11729,Raymond,25,1
11730,Reynoldsburg,25,1
11731,Rosewood,25,1
11732,Saint Louisville,25,1
11733,Saint Paris,25,1
11734,Sunbury,25,1
11735,Thornville,25,1
11736,Unionville Center,25,1
11737,Urbana,25,1
11738,Utica,25,1
11739,Westerville,25,1
11740,Woodstock,25,1
11741,Columbus,25,1
11742,Adelphi,25,1
11743,Amanda,25,1
11744,Ashville,25,1
11745,Baltimore,25,1
11746,Bloomingburg,25,1
11747,Bremen,25,1
11748,Brice,25,1
11749,Canal Winchester,25,1
11750,Carbon Hill,25,1
11751,Carroll,25,1
11752,Circleville,25,1
11753,Clarksburg,25,1
11754,Commercial Point,25,1
11755,Derby,25,1
11756,Galloway,25,1
11757,Grove City,25,1
11758,Groveport,25,1
11759,Harrisburg,25,1
11760,Haydenville,25,1
11761,Jeffersonville,25,1
11762,Lancaster,25,1
11763,Laurelville,25,1
11764,Lithopolis,25,1
11765,Lockbourne,25,1
11766,Logan,25,1
11767,London,25,1
11768,Milledgeville,25,1
11769,Mount Sterling,25,1
11770,Murray City,25,1
11771,New Holland,25,1
11772,Orient,25,1
11773,Pickerington,25,1
11774,Pleasantville,25,1
11775,Rockbridge,25,1
11776,Rushville,25,1
11777,Sedalia,25,1
11778,South Bloomingville,25,1
11779,South Solon,25,1
11780,Stoutsville,25,1
11781,Sugar Grove,25,1
11782,Tarlton,25,1
11783,Thurston,25,1
11784,Union Furnace,25,1
11785,Washington Court House,25,1
11786,West Jefferson,25,1
11787,Williamsport,25,1
11788,Marion,25,1
11789,Belle Center,25,1
11790,Bellefontaine,25,1
11791,Caledonia,25,1
11792,Cardington,25,1
11793,Carey,25,1
11794,Chesterville,25,1
11795,De Graff,25,1
11796,East Liberty,25,1
11797,Edison,25,1
11798,Fulton,25,1
11799,Green Camp,25,1
11800,Harpster,25,1
11801,Huntsville,25,1
11802,Iberia,25,1
11803,Kenton,25,1
11804,Kirby,25,1
11805,Lakeview,25,1
11806,La Rue,25,1
11807,Lewistown,25,1
11808,Marengo,25,1
11809,Middleburg,25,1
11810,Morral,25,1
11811,Mount Gilead,25,1
11812,Mount Victory,25,1
11813,New Bloomington,25,1
11814,Prospect,25,1
11815,Quincy,25,1
11816,Richwood,25,1
11817,Ridgeway,25,1
11818,Roundhead,25,1
11819,Rushsylvania,25,1
11820,Russells Point,25,1
11821,Sparta,25,1
11822,Upper Sandusky,25,1
11823,Waldo,25,1
11824,West Liberty,25,1
11825,West Mansfield,25,1
11826,Wharton,25,1
11827,Zanesfield,25,1
11828,Bowling Green,25,1
11829,Bradner,25,1
11830,Burgoon,25,1
11831,Clay Center,25,1
11832,Clyde,25,1
11833,Curtice,25,1
11834,Cygnet,25,1
11835,Dunbridge,25,1
11836,Elmore,25,1
11837,Fremont,25,1
11838,Genoa,25,1
11839,Gibsonburg,25,1
11840,Graytown,25,1
11841,Gypsum,25,1
11842,Harbor View,25,1
11843,Helena,25,1
11844,Isle Saint George,25,1
11845,Jerry City,25,1
11846,Kelleys Island,25,1
11847,Lacarne,25,1
11848,Lakeside Marblehead,25,1
11849,Lindsey,25,1
11850,Luckey,25,1
11851,Martin,25,1
11852,Middle Bass,25,1
11853,Millbury,25,1
11854,Oak Harbor,25,1
11855,Pemberville,25,1
11856,Portage,25,1
11857,Port Clinton,25,1
11858,Put In Bay,25,1
11859,Risingsun,25,1
11860,Rocky Ridge,25,1
11861,Rossford,25,1
11862,Rudolph,25,1
11863,Stony Ridge,25,1
11864,Vickery,25,1
11865,Walbridge,25,1
11866,Wayne,25,1
11867,West Millgrove,25,1
11868,Williston,25,1
11869,Woodville,25,1
11870,Alvordton,25,1
11871,Archbold,25,1
11872,Berkey,25,1
11873,Blakeslee,25,1
11874,Bryan,25,1
11875,Colton,25,1
11876,Custar,25,1
11877,Defiance,25,1
11878,Delta,25,1
11879,Deshler,25,1
11880,Edgerton,25,1
11881,Edon,25,1
11882,Evansport,25,1
11883,Farmer,25,1
11884,Fayette,25,1
11885,Grand Rapids,25,1
11886,Grelton,25,1
11887,Hamler,25,1
11888,Haskins,25,1
11889,Hicksville,25,1
11890,Holgate,25,1
11891,Holland,25,1
11892,Hoytville,25,1
11893,Jewell,25,1
11894,Kunkle,25,1
11895,Liberty Center,25,1
11896,Lyons,25,1
11897,McClure,25,1
11898,Malinta,25,1
11899,Mark Center,25,1
11900,Maumee,25,1
11901,Metamora,25,1
11902,Milton Center,25,1
11903,Monclova,25,1
11904,Montpelier,25,1
11905,Napoleon,25,1
11906,Neapolis,25,1
11907,New Bavaria,25,1
11908,Ney,25,1
11909,Perrysburg,25,1
11910,Pettisville,25,1
11911,Pioneer,25,1
11912,Ridgeville Corners,25,1
11913,Sherwood,25,1
11914,Stryker,25,1
11915,Swanton,25,1
11916,Sylvania,25,1
11917,Tontogany,25,1
11918,Waterville,25,1
11919,Wauseon,25,1
11920,Weston,25,1
11921,West Unity,25,1
11922,Whitehouse,25,1
11923,Toledo,25,1
11924,Oregon,25,1
11925,Northwood,25,1
11926,Zanesville,25,1
11927,Ava,25,1
11928,Barnesville,25,1
11929,Beallsville,25,1
11930,Belle Valley,25,1
11931,Belmont,25,1
11932,Bethesda,25,1
11933,Blue Rock,25,1
11934,Brownsville,25,1
11935,Buffalo,25,1
11936,Byesville,25,1
11937,Caldwell,25,1
11938,Cambridge,25,1
11939,Chandlersville,25,1
11940,Chesterhill,25,1
11941,Corning,25,1
11942,Crooksville,25,1
11943,Cumberland,25,1
11944,Derwent,25,1
11945,Duncan Falls,25,1
11946,East Fultonham,25,1
11947,Fairview,25,1
11948,Fultonham,25,1
11949,Glenford,25,1
11950,Gratiot,25,1
11951,Hopewell,25,1
11952,Jerusalem,25,1
11953,Junction City,25,1
11954,Kimbolton,25,1
11955,Kipling,25,1
11956,Lewisville,25,1
11957,Lore City,25,1
11958,Mcconnelsville,25,1
11959,Malta,25,1
11960,Morristown,25,1
11961,Mount Perry,25,1
11962,Moxahala,25,1
11963,New Concord,25,1
11964,New Lexington,25,1
11965,New Straitsville,25,1
11966,Norwich,25,1
11967,Old Washington,25,1
11968,Philo,25,1
11969,Pleasant City,25,1
11970,Quaker City,25,1
11971,Roseville,25,1
11972,Salesville,25,1
11973,Sarahsville,25,1
11974,Senecaville,25,1
11975,Shawnee,25,1
11976,Somerset,25,1
11977,Stafford,25,1
11978,Stockport,25,1
11979,Summerfield,25,1
11980,White Cottage,25,1
11981,Woodsfield,25,1
11982,Adamsville,25,1
11983,Baltic,25,1
11984,Blissfield,25,1
11985,Conesville,25,1
11986,Coshocton,25,1
11987,Dresden,25,1
11988,Frazeysburg,25,1
11989,Fresno,25,1
11990,Nashport,25,1
11991,Newcomerstown,25,1
11992,Plainfield,25,1
11993,Port Washington,25,1
11994,Stone Creek,25,1
11995,Trinway,25,1
11996,Walhonding,25,1
11997,Warsaw,25,1
11998,West Lafayette,25,1
11999,Adena,25,1
12000,Alledonia,25,1
12001,Amsterdam,25,1
12002,Barton,25,1
12003,Bellaire,25,1
12004,Cadiz,25,1
12005,Bergholz,25,1
12006,Blaine,25,1
12007,Bloomingdale,25,1
12008,Bridgeport,25,1
12009,Brilliant,25,1
12010,Cameron,25,1
12011,Clarington,25,1
12012,Dillonvale,25,1
12013,East Liverpool,25,1
12014,East Springfield,25,1
12015,Empire,25,1
12016,Glencoe,25,1
12017,Hammondsville,25,1
12018,Hannibal,25,1
12019,Irondale,25,1
12020,Jacobsburg,25,1
12021,Lansing,25,1
12022,Martins Ferry,25,1
12023,Mingo Junction,25,1
12024,Mount Pleasant,25,1
12025,Neffs,25,1
12026,Powhatan Point,25,1
12027,Rayland,25,1
12028,Richmond,25,1
12029,Salineville,25,1
12030,Sardis,25,1
12031,Shadyside,25,1
12032,Smithfield,25,1
12033,Saint Clairsville,25,1
12034,Lafferty,25,1
12035,Steubenville,25,1
12036,Stratton,25,1
12037,Summitville,25,1
12038,Tiltonsville,25,1
12039,Toronto,25,1
12040,Warnock,25,1
12041,Wellsville,25,1
12042,Yorkville,25,1
12043,Bannock,25,1
12044,Freeport,25,1
12045,Harrisville,25,1
12046,Hopedale,25,1
12047,Flushing,25,1
12048,New Athens,25,1
12049,Piedmont,25,1
12050,Holloway,25,1
12051,Jewett,25,1
12052,Scio,25,1
12053,Amherst,25,1
12054,Andover,25,1
12055,Ashtabula,25,1
12056,Austinburg,25,1
12057,Avon,25,1
12058,Avon Lake,25,1
12059,Berea,25,1
12060,Burton,25,1
12061,Chagrin Falls,25,1
12062,Chardon,25,1
12063,Chesterland,25,1
12064,Columbia Station,25,1
12065,Conneaut,25,1
12066,Dorset,25,1
12067,Elyria,25,1
12068,North Ridgeville,25,1
12069,Gates Mills,25,1
12070,Geneva,25,1
12071,Grafton,25,1
12072,Grand River,25,1
12073,Huntsburg,25,1
12074,Jefferson,25,1
12075,Kingsville,25,1
12076,Kipton,25,1
12077,Lagrange,25,1
12078,Lorain,25,1
12079,Sheffield Lake,25,1
12080,Macedonia,25,1
12081,Madison,25,1
12082,Mentor,25,1
12083,Middlefield,25,1
12084,Montville,25,1
12085,Newbury,25,1
12086,Northfield,25,1
12087,North Kingsville,25,1
12088,North Olmsted,25,1
12089,Novelty,25,1
12090,Oberlin,25,1
12091,Orwell,25,1
12092,Painesville,25,1
12093,Parkman,25,1
12094,Perry,25,1
12095,Pierpont,25,1
12096,Rock Creek,25,1
12097,Rome,25,1
12098,Thompson,25,1
12099,Twinsburg,25,1
12100,Vermilion,25,1
12101,Wellington,25,1
12102,Wickliffe,25,1
12103,Williamsfield,25,1
12104,Willoughby,25,1
12105,Eastlake,25,1
12106,Windsor,25,1
12107,Cleveland,25,1
12108,Lakewood,25,1
12109,Rocky River,25,1
12110,Euclid,25,1
12111,Beachwood,25,1
12112,Independence,25,1
12113,North Royalton,25,1
12114,Strongsville,25,1
12115,Maple Heights,25,1
12116,Olmsted Falls,25,1
12117,Solon,25,1
12118,Bay Village,25,1
12119,Brecksville,25,1
12120,Brookpark,25,1
12121,Westlake,25,1
12122,Bedford,25,1
12123,Broadview Heights,25,1
12124,Atwater,25,1
12125,Aurora,25,1
12126,Barberton,25,1
12127,Brunswick,25,1
12128,Burbank,25,1
12129,Chippewa Lake,25,1
12130,Clinton,25,1
12131,Creston,25,1
12132,Cuyahoga Falls,25,1
12133,Stow,25,1
12134,Doylestown,25,1
12135,Garrettsville,25,1
12136,Green,25,1
12137,Hinckley,25,1
12138,Hiram,25,1
12139,Homerville,25,1
12140,Hudson,25,1
12141,Kent,25,1
12142,Streetsboro,25,1
12143,Lakemore,25,1
12144,Westfield Center,25,1
12145,Litchfield,25,1
12146,Lodi,25,1
12147,Mantua,25,1
12148,Medina,25,1
12149,Mogadore,25,1
12150,Munroe Falls,25,1
12151,Peninsula,25,1
12152,Ravenna,25,1
12153,Rittman,25,1
12154,Rootstown,25,1
12155,Seville,25,1
12156,Sharon Center,25,1
12157,Spencer,25,1
12158,Sterling,25,1
12159,Tallmadge,25,1
12160,Valley City,25,1
12161,Wadsworth,25,1
12162,Wayland,25,1
12163,Richfield,25,1
12164,West Salem,25,1
12165,Windham,25,1
12166,Akron,25,1
12167,Berlin Center,25,1
12168,Bristolville,25,1
12169,Brookfield,25,1
12170,Burghill,25,1
12171,Campbell,25,1
12172,Canfield,25,1
12173,Columbiana,25,1
12174,Cortland,25,1
12175,Deerfield,25,1
12176,Diamond,25,1
12177,East Palestine,25,1
12178,Elkton,25,1
12179,Farmdale,25,1
12180,Fowler,25,1
12181,Girard,25,1
12182,Hanoverton,25,1
12183,Hartford,25,1
12184,Hubbard,25,1
12185,Kensington,25,1
12186,Kinsman,25,1
12187,Lake Milton,25,1
12188,Leavittsburg,25,1
12189,Leetonia,25,1
12190,Lisbon,25,1
12191,Lowellville,25,1
12192,McDonald,25,1
12193,Masury,25,1
12194,Mesopotamia,25,1
12195,Mineral Ridge,25,1
12196,Negley,25,1
12197,New Middletown,25,1
12198,New Springfield,25,1
12199,Newton Falls,25,1
12200,New Waterford,25,1
12201,Niles,25,1
12202,North Benton,25,1
12203,North Bloomfield,25,1
12204,North Jackson,25,1
12205,North Lima,25,1
12206,Petersburg,25,1
12207,Rogers,25,1
12208,Salem,25,1
12209,Southington,25,1
12210,Struthers,25,1
12211,Vienna,25,1
12212,Warren,25,1
12213,Washingtonville,25,1
12214,West Farmington,25,1
12215,Winona,25,1
